Numfront:	
61	

AUGMECON-II:	13
1827.41121	1108.22910
1829.47525	1049.00139
1836.99963	1027.66070
1837.18913	1003.52697
1839.06367	968.43299
1846.92172	956.30651
1856.40535	944.83070
1864.63840	911.48276
1872.49645	899.35627
1974.40459	885.19629
2029.53866	867.11194
2094.79022	861.91742
2304.62509	849.05597
	
NSGA-II_1:	15
2304.62509	849.05597
1844.85767	1015.53421
2094.79022	861.91742
2292.15490	857.27451
1846.92172	956.30651
1872.49645	899.35627
1856.40535	944.83070
1909.15302	890.39081
2001.82785	883.05327
1974.40459	885.19629
2029.53866	867.11194
2029.53866	867.11194
2302.19869	856.62956
1974.40459	885.19629
2304.62509	849.05597
	
NSGA-II_2:	32
2304.62509	849.05597
1827.41121	1108.22910
2256.76705	861.18246
2094.79022	861.91742
1829.47525	1049.00139
1848.54730	956.95719
1864.63840	911.48276
1839.06367	968.43299
1837.18913	1003.52697
1974.40459	885.19629
2021.68061	879.23843
1837.18913	1003.52697
1836.99963	1027.66070
1836.99963	1027.66070
1829.47525	1049.00139
2069.53866	867.11194
1949.15302	890.39081
2094.79022	861.91742
1889.88997	906.28824
1864.63840	911.48276
2046.93218	874.04391
2021.68061	879.23843
2046.93218	874.04391
1839.06367	968.43299
1926.54654	897.32278
1912.49645	899.35627
1937.74802	894.16175
1901.29497	902.51730
1889.88997	906.28824
1937.74802	894.16175
1912.49645	899.35627
1901.29497	902.51730
	
NSGA-II_3:	22
2304.62509	849.05597
1829.47525	1049.00139
2094.79022	861.91742
2256.76705	861.18246
1837.18913	1003.52697
1839.06367	968.43299
1856.40535	944.83070
1909.15302	890.39081
1837.18913	1003.52697
1864.63840	911.48276
1974.40459	885.19629
1872.49645	899.35627
2029.53866	867.11194
1846.92172	956.30651
2292.15490	857.27451
2001.82785	883.05327
2256.76705	861.18246
1864.63840	911.48276
2021.68061	879.23843
2029.53866	867.11194
2302.19869	856.62956
2021.68061	879.23843
	
NSGA-II_4:	14
2304.62509	849.05597
1844.85767	1015.53421
2094.79022	861.91742
2292.15490	857.27451
1846.92172	956.30651
1856.40535	944.83070
1872.49645	899.35627
2029.53866	867.11194
1909.15302	890.39081
2001.82785	883.05327
1974.40459	885.19629
1872.49645	899.35627
2302.19869	856.62956
1974.40459	885.19629
	
NSGA-II_5:	20
2304.62509	849.05597
1844.85767	1015.53421
2094.79022	861.91742
2256.76705	861.18246
1846.92172	956.30651
1856.40535	944.83070
1872.49645	899.35627
1974.40459	885.19629
2029.53866	867.11194
1909.15302	890.39081
2292.15490	857.27451
1909.15302	890.39081
1872.49645	899.35627
2029.53866	867.11194
2021.68061	879.23843
1846.92172	956.30651
2302.19869	856.62956
2001.82785	883.05327
2021.68061	879.23843
2001.82785	883.05327
	
NSGA-II_6:	18
2304.62509	849.05597
1844.85767	1015.53421
2094.79022	861.91742
2292.15490	857.27451
1844.85767	1015.53421
1846.92172	956.30651
1856.40535	944.83070
1872.49645	899.35627
2001.82785	883.05327
1974.40459	885.19629
2029.53866	867.11194
1909.15302	890.39081
2029.53866	867.11194
1909.15302	890.39081
1872.49645	899.35627
1856.40535	944.83070
1846.92172	956.30651
2302.19869	856.62956
	
NSGA-II_7:	13
2304.62509	849.05597
1844.85767	1015.53421
2094.79022	861.91742
2292.15490	857.27451
1846.92172	956.30651
1856.40535	944.83070
1872.49645	899.35627
2029.53866	867.11194
1909.15302	890.39081
2001.82785	883.05327
1974.40459	885.19629
1872.49645	899.35627
2302.19869	856.62956
	
NSGA-II_8:	17
2304.62509	849.05597
1844.85767	1015.53421
2292.15490	857.27451
2094.79022	861.91742
1846.92172	956.30651
1844.85767	1015.53421
1872.49645	899.35627
1856.40535	944.83070
2029.53866	867.11194
1909.15302	890.39081
2001.82785	883.05327
2094.79022	861.91742
1974.40459	885.19629
1872.49645	899.35627
1856.40535	944.83070
2302.19869	856.62956
1974.40459	885.19629
	
NSGA-II_9:	14
2304.62509	849.05597
1844.85767	1015.53421
2292.15490	857.27451
2094.79022	861.91742
1846.92172	956.30651
1856.40535	944.83070
1872.49645	899.35627
2029.53866	867.11194
1909.15302	890.39081
2001.82785	883.05327
1974.40459	885.19629
2094.79022	861.91742
1872.49645	899.35627
2302.19869	856.62956
	
NSGA-II_10:	27
2304.62509	849.05597
1827.41121	1108.22910
2094.79022	861.91742
2256.76705	861.18246
1829.47525	1049.00139
1909.15302	890.39081
1856.40535	944.83070
1864.63840	911.48276
2029.53866	867.11194
1974.40459	885.19629
1839.06367	968.43299
1837.18913	1003.52697
1836.99963	1027.66070
1837.18913	1003.52697
1872.49645	899.35627
2292.15490	857.27451
2256.76705	861.18246
1846.92172	956.30651
2001.82785	883.05327
1974.40459	885.19629
2302.19869	856.62956
1839.06367	968.43299
1872.49645	899.35627
2021.68061	879.23843
2029.53866	867.11194
2021.68061	879.23843
2001.82785	883.05327
	
NSGA-II_11:	17
2304.62509	849.05597
1844.85767	1015.53421
2094.79022	861.91742
2292.15490	857.27451
1846.92172	956.30651
1872.49645	899.35627
1856.40535	944.83070
2029.53866	867.11194
1974.40459	885.19629
1909.15302	890.39081
2001.82785	883.05327
1909.15302	890.39081
1856.40535	944.83070
2302.19869	856.62956
2001.82785	883.05327
1974.40459	885.19629
2304.62509	849.05597
	
NSGA-II_12:	16
2304.62509	849.05597
1844.85767	1015.53421
2094.79022	861.91742
2292.15490	857.27451
1846.92172	956.30651
1872.49645	899.35627
1856.40535	944.83070
2029.53866	867.11194
1974.40459	885.19629
1909.15302	890.39081
2001.82785	883.05327
1909.15302	890.39081
1856.40535	944.83070
2302.19869	856.62956
2001.82785	883.05327
1974.40459	885.19629
	
NSGA-II_13:	23
2304.62509	849.05597
1827.41121	1108.22910
2094.79022	861.91742
2256.76705	861.18246
1829.47525	1049.00139
1909.15302	890.39081
1839.06367	968.43299
1856.40535	944.83070
1974.40459	885.19629
2029.53866	867.11194
1837.18913	1003.52697
1864.63840	911.48276
1872.49645	899.35627
1836.99963	1027.66070
1837.18913	1003.52697
2021.68061	879.23843
2292.15490	857.27451
2001.82785	883.05327
1846.92172	956.30651
2302.19869	856.62956
2029.53866	867.11194
1864.63840	911.48276
2304.62509	849.05597
	
NSGA-II_14:	27
2304.62509	849.05597
1829.47525	1049.00139
2256.76705	861.18246
2094.79022	861.91742
1864.63840	911.48276
1837.18913	1003.52697
1848.54730	956.95719
1839.06367	968.43299
1974.40459	885.19629
2304.62509	849.05597
2021.68061	879.23843
2069.53866	867.11194
2046.93218	874.04391
1848.54730	956.95719
1839.06367	968.43299
2021.68061	879.23843
1889.88997	906.28824
1949.15302	890.39081
1901.29497	902.51730
1937.74802	894.16175
1926.54654	897.32278
1912.49645	899.35627
1949.15302	890.39081
1889.88997	906.28824
1912.49645	899.35627
1926.54654	897.32278
1949.15302	890.39081
	
NSGA-II_15:	18
2304.62509	849.05597
1846.92172	956.30651
2292.15490	857.27451
2094.79022	861.91742
1856.40535	944.83070
1872.49645	899.35627
2029.53866	867.11194
1974.40459	885.19629
2001.82785	883.05327
2094.79022	861.91742
1909.15302	890.39081
1856.40535	944.83070
1846.92172	956.30651
2302.19869	856.62956
1909.15302	890.39081
1872.49645	899.35627
2001.82785	883.05327
2292.15490	857.27451
	
NSGA-II_16:	16
2304.62509	849.05597
1844.85767	1015.53421
2094.79022	861.91742
2292.15490	857.27451
1846.92172	956.30651
1872.49645	899.35627
1856.40535	944.83070
1974.40459	885.19629
1909.15302	890.39081
2029.53866	867.11194
2029.53866	867.11194
2001.82785	883.05327
1909.15302	890.39081
1856.40535	944.83070
2302.19869	856.62956
2001.82785	883.05327
	
NSGA-II_17:	20
2304.62509	849.05597
1839.06367	968.43299
2094.79022	861.91742
2256.76705	861.18246
1856.40535	944.83070
1864.63840	911.48276
1909.15302	890.39081
2029.53866	867.11194
1974.40459	885.19629
2021.68061	879.23843
2069.53866	867.11194
1872.49645	899.35627
1846.92172	956.30651
1839.06367	968.43299
1846.92172	956.30651
2001.82785	883.05327
2302.19869	856.62956
2292.15490	857.27451
1872.49645	899.35627
2256.76705	861.18246
	
NSGA-II_18:	16
2304.62509	849.05597
1844.85767	1015.53421
2094.79022	861.91742
2292.15490	857.27451
1846.92172	956.30651
1872.49645	899.35627
1856.40535	944.83070
1974.40459	885.19629
2029.53866	867.11194
1909.15302	890.39081
2001.82785	883.05327
2029.53866	867.11194
1909.15302	890.39081
1856.40535	944.83070
2302.19869	856.62956
2001.82785	883.05327
	
NSGA-II_19:	14
2304.62509	849.05597
1844.85767	1015.53421
