Numfront:	
61	
	
AUGMECON-II:	20
5788.73140	2227.73176
5790.55803	2201.67626
5795.83667	2187.53411
5799.94772	2155.59364
5805.22636	2141.45150
5825.73986	2129.09081
5842.93141	2102.65372
5852.64314	2096.15090
5885.89204	2077.51563
5925.59124	2058.71786
5966.52584	2035.60801
6041.76299	2020.63812
6092.83985	1999.86012
6172.35692	1983.21855
6231.01823	1963.35159
6319.80497	1943.38737
6414.76168	1925.23615
6518.68584	1907.75551
6518.68584	1888.99205
6518.68584	1870.22859
	
NSGA-II_1:	89
7563.84216	1889.48909
6088.33863	2214.53761
7449.50238	1891.91549
7563.84216	1889.48909
7352.61227	1895.76714
7261.04190	1909.35888
7177.86792	1913.24778
7116.02805	1917.52184
6124.12436	2161.32559
6122.79152	2179.74867
6725.97512	1962.35405
6686.65548	1966.50353
6133.66330	2140.09811
6577.55992	1976.49665
6765.20233	1950.64567
6194.44065	2130.52616
7290.77239	1900.04120
7346.75440	1899.90928
7172.01006	1917.38992
6512.17248	1998.81996
6197.73016	2111.89665
6676.99189	1969.74418
6305.45409	2049.53795
6496.62446	2002.89546
6208.41890	2107.75451
6130.97662	2147.73743
6905.55196	1939.23757
6860.34085	1939.75107
6296.99490	2057.95056
6235.68387	2084.35028
7035.08520	1922.27042
6967.78111	1931.58810
6634.68368	1970.77759
6353.26794	2035.49891
6411.47398	2018.75423
6468.79002	2004.47238
6210.20035	2099.53597
6117.81831	2188.48071
6237.46532	2076.13174
6222.34917	2097.75451
6109.38154	2196.11347
7088.90418	1920.42277
6426.83403	2014.36928
6253.77096	2076.06601
7080.29631	1921.75693
6227.77394	2091.25170
6376.41886	2032.67880
6939.94667	1933.16503
7005.79588	1926.41256
6164.91367	2131.23462
7018.45643	1926.03098
7284.91453	1904.18333
6605.39436	1974.91973
6403.40258	2026.79569
6405.61611	2022.89637
6793.03677	1949.06874
6977.96144	1927.98948
6100.24472	2196.76498
6441.05775	2013.33588
6543.01260	1987.14848
6260.89678	2063.70533
6325.53567	2044.36240
6311.31195	2045.39581
6280.97836	2058.52979
6462.93216	2008.61452
6526.99606	1987.72771
6195.08420	2121.15875
6255.03891	2067.84747
6195.08420	2121.15875
6097.55805	2204.40430
6091.02530	2206.89829
6852.31996	1942.17747
6155.53770	2135.37675
6126.81104	2153.68627
6521.13820	1991.86984
7266.89976	1905.21674
6803.21709	1945.47012
6446.91561	2009.19374
6347.41007	2039.64104
6331.39353	2040.22027
6743.32792	1955.36703
6557.47834	1981.67219
6275.12049	2062.67192
6822.32609	1944.92661
6931.33880	1934.49918
6547.07764	1982.55216
6121.12162	2185.75833
6234.83507	2089.47024
6731.83298	1958.21191
	
NSGA-II_2:	78
6831.63862	1865.50377
5960.77512	2203.43667
5990.89528	2155.86905
6069.82729	2071.70006
5992.03179	2131.14769
5961.91162	2178.71531
6011.04511	2127.90213
5980.92494	2175.46976
6090.30071	2027.78234
6012.23564	2109.52491
6780.92794	1867.21950
6763.35435	1875.50377
6070.09686	2049.40511
6503.40682	1916.53029
5982.11547	2157.09254
6712.64367	1877.21950
6394.63692	1944.50602
6090.18981	2045.35593
6543.96493	1914.16273
6362.40477	1950.01371
6179.22993	2007.78234
6571.69109	1906.53029
6630.98042	1902.38816
6475.68066	1924.16273
6331.59100	1955.18926
6028.84311	2103.18078
6037.99070	2094.54633
6222.82110	1983.16499
6110.94566	2017.78234
6636.83828	1898.24602
6273.04623	1976.41252
6495.09202	1922.58581
6419.28663	1943.61233
6562.69615	1912.38816
6599.36778	1903.07048
6026.27859	2104.80355
6046.48243	2083.18078
6150.14183	2008.47245
6381.81613	1948.43679
6449.17784	1938.30487
6686.14086	1891.36163
6046.48243	2083.18078
6351.00236	1953.61233
6242.23246	1981.58806
6430.68904	1940.01371
6599.36778	1903.07048
6040.55523	2092.92355
6661.79419	1897.21261
6107.82913	2025.35593
5997.36152	2129.33851
6180.95561	2003.29691
6052.29886	2074.12647
6310.94604	1965.18926
6706.78581	1881.36163
6691.99872	1887.21950
6455.03571	1934.16273
6325.73313	1959.33139
6469.82279	1928.30487
6195.42396	1996.21578
6216.06891	1986.21578
6202.17614	1993.16499
6305.08818	1969.33139
6128.47408	2015.35593
6141.75943	2012.60679
6072.66139	2047.78234
6054.86339	2072.50370
6087.62529	2046.97871
6253.63487	1977.98944
6667.65206	1893.07048
6775.07008	1871.36163
6291.10537	1973.16499
6107.25614	2027.04443
6253.63487	1977.98944
6284.35318	1976.21578
6150.14183	2008.47245
5967.24135	2176.90613
6712.64367	1877.21950
6661.79419	1897.21261
	
NSGA-II_3:	87
7179.64630	1887.57571
5942.38167	2230.64008
6942.15398	1910.62373
6726.54275	1913.42669
5950.72070	2218.27940
5954.04264	2189.64988
5966.57866	2138.44765
5963.25672	2167.07716
7032.04551	1893.14309
6578.94196	1918.99407
6007.56426	2104.21256
6015.12234	2086.73192
6421.99117	1950.18191
7128.93562	1889.29144
6675.83207	1915.14242
6163.57193	2016.32840
7179.64630	1887.57571
7082.75619	1891.42736
6629.65264	1917.27834
6454.00643	1949.32166
6216.57756	1998.68908
7082.75619	1891.42736
5942.38167	2230.64008
5954.91769	2179.43784
6113.84616	2029.84753
6015.12234	2086.73192
6097.40907	2039.84753
6054.63742	2062.20821
5966.57866	2138.44765
6726.54275	1913.42669
6388.28195	1963.12182
6298.93005	1976.36737
6629.65264	1917.27834
5983.01575	2128.44765
7000.51967	1906.83792
6547.41612	1932.68890
5963.25672	2167.07716
6459.86429	1945.17953
6964.58038	1908.90800
6511.47683	1934.75898
6571.00873	1927.92329
6063.78819	2060.87406
6571.63023	1922.97753
6310.22523	1972.38391
6481.73870	1940.45817
6467.17602	1941.19607
6194.70315	2003.41044
6320.80446	1971.64601
6267.79883	1989.28533
5998.80742	2122.58978
6005.94253	2106.79765
5954.91769	2179.43784
6001.00215	2113.81396
6091.63954	2052.07629
5992.20438	2123.81396
6047.35110	2070.87406
6031.55943	2076.73192
5954.04264	2189.64988
6332.09964	1967.66255
6489.05043	1936.47471
6141.69752	2021.04976
6031.55943	2076.73192
6404.83812	1958.30751
6293.07218	1980.50951
6354.52605	1965.94683
6239.00396	1996.97335
6097.40907	2039.84753
6166.85179	2012.20821
6282.37388	1981.18168
6047.35110	2070.87406
6071.07451	2052.20821
6130.40233	2025.03322
6183.40796	2007.39390
6092.94892	2047.48685
6354.52605	1965.94683
6410.69599	1954.16537
6279.09401	1985.30187
6394.13982	1958.97968
6257.21960	1990.02323
6205.28237	2002.67254
6002.33832	2113.22237
7018.87592	1901.26868
6557.24817	1930.21824
7024.73378	1897.12654
6245.92442	1994.00669
6071.07451	2052.20821
7010.35172	1904.36726
	
NSGA-II_4:	80
7012.27069	1882.69567
6072.96185	2210.30768
6090.26306	2186.61285
6092.98423	2143.82724
6180.82178	2091.00052
6876.56840	1910.26238
6322.25296	2033.28436
6340.57786	2028.10882
6232.09168	2064.94804
6215.74230	2068.89253
6203.24819	2089.28479
6140.14419	2104.36749
6106.93472	2143.62959
6475.34277	1988.08723
6295.21765	2039.53623
6819.93788	1916.52926
6751.65361	1926.52926
6426.89467	1996.86659
6983.98642	1888.55354
6410.39986	2000.91589
6211.44672	2074.94804
6825.79574	1912.38713
6712.32316	1933.72220
6757.51147	1922.38713
6432.75254	1992.72445
6317.64406	2037.82051
6638.98530	1949.98220
6594.20621	1959.88936
6706.46530	1937.86433
6124.71343	2116.28076
6077.25743	2204.25217
6085.96749	2192.66836
6657.13816	1944.11749
6119.94035	2125.99027
6111.70780	2133.92008
6681.70608	1943.41366
6910.92306	1902.60283
6967.49160	1892.60283
6803.44306	1920.57856
6651.28030	1948.25963
6499.09758	1978.89086
6548.27462	1961.69793
6921.56001	1894.41140
6848.22215	1910.67140
6272.86497	2047.72767
6735.15879	1930.57856
6236.38725	2058.89253
6342.89791	2023.28436
6455.17894	1991.00872
6607.56394	1957.55579
6899.20733	1902.60283
6371.43000	2016.09143
6688.33442	1939.58006
6355.36495	2022.25095
6893.34947	1906.74497
6135.84862	2110.42301
6943.98642	1892.69567
6779.93788	1920.67140
6525.92194	1969.88936
6542.41676	1965.84006
6570.70103	1959.98220
6203.24819	2089.28479
6921.56001	1894.41140
6734.74957	1932.00647
6383.57549	2009.91739
6616.55889	1951.69793
6254.54007	2052.90321
6520.06408	1974.03149
6404.54199	2005.05802
6158.46910	2099.19195
6570.70103	1959.98220
6166.06779	2096.14895
6507.59704	1975.06490
6392.07495	2006.09143
6616.55889	1951.69793
6989.84428	1884.41140
6265.52835	2051.32629
