Numfront:	
61	

AUGMECON-II:	14
2082.27658	1188.57407
2085.15147	1088.12046
2129.66219	1070.74344
2144.18138	1062.84737
2149.13139	1042.13669
2175.71504	1027.34363
2191.07110	1013.64089
2224.86826	1001.51411
2235.92080	986.60285
2278.23961	969.49294
2332.07554	949.07158
2374.73334	922.30065
2996.88867	905.62874
3039.54647	878.85781
	
NSGA-II_1:	39
3039.54647	878.85781
2082.27658	1188.57407
2390.04457	916.12846
2860.24081	915.60339
2085.15147	1088.12046
2996.68249	915.56001
3026.34645	899.56848
2374.73334	922.30065
2347.38678	942.89939
2331.86937	959.00285
3039.54647	878.85781
2996.88867	905.62874
2119.51246	1082.61341
2175.71504	1027.34363
2278.57860	959.83192
2235.92080	986.60285
2149.13139	1042.13669
2129.66219	1070.74344
2332.07554	949.07158
2146.03639	1050.58919
2278.23961	969.49294
2191.07110	1013.64089
2144.18138	1062.84737
2267.52605	974.74318
2180.35754	1018.89113
2297.88806	959.04624
2262.88355	983.19568
2100.20300	1083.39910
2224.86826	1001.51411
2235.58182	996.26387
2191.41009	1003.97988
2255.23026	985.81717
2143.89716	1069.95286
2148.84717	1049.24218
2210.71955	1003.19419
2094.80620	1087.33477
2191.41009	1003.97988
2235.58182	996.26387
2139.31692	1069.95775
	
NSGA-II_2:	42
3039.54647	878.85781
2082.27658	1188.57407
2390.04457	916.12846
2860.24081	915.60339
2085.15147	1088.12046
2996.68249	915.56001
3026.34645	899.56848
2374.73334	922.30065
2347.38678	942.89939
2331.86937	959.00285
2996.88867	905.62874
2119.51246	1082.61341
2175.71504	1027.34363
2191.41009	1003.97988
2278.57860	959.83192
2235.92080	986.60285
2149.13139	1042.13669
2129.66219	1070.74344
2332.07554	949.07158
2146.03639	1050.58919
2191.07110	1013.64089
2144.18138	1062.84737
2267.52605	974.74318
2180.35754	1018.89113
2297.88806	959.04624
2262.88355	983.19568
2100.20300	1083.39910
2224.86826	1001.51411
2278.23961	969.49294
2235.58182	996.26387
2148.84717	1049.24218
2143.89716	1069.95286
2094.80620	1087.33477
2297.88806	959.04624
2255.23026	985.81717
2210.71955	1003.19419
2278.23961	969.49294
2235.58182	996.26387
2210.71955	1003.19419
2139.31692	1069.95775
2255.23026	985.81717
2143.89716	1069.95286
	
NSGA-II_3:	42
3039.54647	878.85781
2082.27658	1188.57407
2390.04457	916.12846
2860.24081	915.60339
2085.15147	1088.12046
2082.27658	1188.57407
2996.68249	915.56001
2860.24081	915.60339
3026.34645	899.56848
2374.73334	922.30065
2347.38678	942.89939
3039.54647	878.85781
2996.88867	905.62874
2119.51246	1082.61341
2175.71504	1027.34363
2191.41009	1003.97988
2235.92080	986.60285
2278.57860	959.83192
2149.13139	1042.13669
2129.66219	1070.74344
2332.07554	949.07158
2146.03639	1050.58919
2191.07110	1013.64089
2235.58182	996.26387
2144.18138	1062.84737
2267.52605	974.74318
2180.35754	1018.89113
2331.86937	959.00285
2297.88806	959.04624
2262.88355	983.19568
2100.20300	1083.39910
2331.86937	959.00285
2224.86826	1001.51411
2278.23961	969.49294
2255.23026	985.81717
2143.89716	1069.95286
2148.84717	1049.24218
2210.71955	1003.19419
2094.80620	1087.33477
2297.88806	959.04624
2278.23961	969.49294
2139.31692	1069.95775
	
NSGA-II_4:	38
3039.54647	878.85781
2082.27658	1188.57407
2390.04457	916.12846
2860.24081	915.60339
2085.15147	1088.12046
2996.68249	915.56001
2996.88867	905.62874
3039.54647	878.85781
2374.73334	922.30065
2347.38678	942.89939
2331.86937	959.00285
2119.51246	1082.61341
2144.71371	1066.02208
2175.71504	1027.34363
2146.03639	1050.58919
2235.92080	986.60285
2191.41009	1003.97988
2278.57860	959.83192
2149.13139	1042.13669
2129.66219	1070.74344
2332.07554	949.07158
2191.07110	1013.64089
2267.52605	974.74318
2180.35754	1018.89113
2297.88806	959.04624
2262.88355	983.19568
2100.20300	1083.39910
2224.86826	1001.51411
2278.23961	969.49294
2235.58182	996.26387
2148.84717	1049.24218
2210.71955	1003.19419
2139.31692	1069.95775
2094.80620	1087.33477
2255.23026	985.81717
2278.23961	969.49294
2235.58182	996.26387
2255.23026	985.81717
	
NSGA-II_5:	44
3039.54647	878.85781
2082.27658	1188.57407
2390.04457	916.12846
2860.24081	915.60339
2085.15147	1088.12046
2996.68249	915.56001
3026.34645	899.56848
2374.73334	922.30065
2347.38678	942.89939
2331.86937	959.00285
3039.54647	878.85781
2996.88867	905.62874
2119.51246	1082.61341
2175.71504	1027.34363
2278.57860	959.83192
2235.92080	986.60285
2149.13139	1042.13669
2129.66219	1070.74344
2332.07554	949.07158
2146.03639	1050.58919
2278.23961	969.49294
2144.18138	1062.84737
2267.52605	974.74318
2180.35754	1018.89113
2297.88806	959.04624
2262.88355	983.19568
2100.20300	1083.39910
2235.58182	996.26387
2191.41009	1003.97988
2191.07110	1013.64089
2255.23026	985.81717
2148.84717	1049.24218
2210.71955	1003.19419
2144.18138	1062.84737
2143.89716	1069.95286
2094.80620	1087.33477
2297.88806	959.04624
2191.41009	1003.97988
2191.07110	1013.64089
2235.58182	996.26387
2224.86826	1001.51411
2224.86826	1001.51411
2139.31692	1069.95775
2143.89716	1069.95286
	
NSGA-II_6:	38
3039.54647	878.85781
2082.27658	1188.57407
2390.04457	916.12846
2860.24081	915.60339
2085.15147	1088.12046
2996.68249	915.56001
3026.34645	899.56848
2374.73334	922.30065
2347.38678	942.89939
2331.86937	959.00285
2996.88867	905.62874
2119.51246	1082.61341
2175.71504	1027.34363
2278.57860	959.83192
2235.92080	986.60285
2191.41009	1003.97988
2149.13139	1042.13669
2129.66219	1070.74344
2332.07554	949.07158
2146.03639	1050.58919
2235.58182	996.26387
2191.07110	1013.64089
2278.23961	969.49294
2144.18138	1062.84737
2180.35754	1018.89113
2267.52605	974.74318
2297.88806	959.04624
2262.88355	983.19568
2100.20300	1083.39910
2224.86826	1001.51411
2255.23026	985.81717
2143.89716	1069.95286
2148.84717	1049.24218
2210.71955	1003.19419
2094.80620	1087.33477
2297.88806	959.04624
2139.31692	1069.95775
2139.31692	1069.95775
	
NSGA-II_7:	41
3039.54647	878.85781
2082.27658	1188.57407
2390.04457	916.12846
2860.24081	915.60339
2085.15147	1088.12046
2996.68249	915.56001
2860.24081	915.60339
3026.34645	899.56848
2374.73334	922.30065
2347.38678	942.89939
2331.86937	959.00285
3039.54647	878.85781
2996.88867	905.62874
2119.51246	1082.61341
2175.71504	1027.34363
2278.57860	959.83192
2191.41009	1003.97988
2235.92080	986.60285
2149.13139	1042.13669
2332.07554	949.07158
2146.03639	1050.58919
2191.07110	1013.64089
2278.23961	969.49294
2235.58182	996.26387
2144.18138	1062.84737
2267.52605	974.74318
2180.35754	1018.89113
2129.66219	1070.74344
2297.88806	959.04624
2262.88355	983.19568
2100.20300	1083.39910
2224.86826	1001.51411
2255.23026	985.81717
2143.89716	1069.95286
2148.84717	1049.24218
2094.80620	1087.33477
2210.71955	1003.19419
2210.71955	1003.19419
2139.31692	1069.95775
2129.66219	1070.74344
2139.31692	1069.95775
	
NSGA-II_8:	41
3039.54647	878.85781
2082.27658	1188.57407
2390.04457	916.12846
2860.24081	915.60339
2085.15147	1088.12046
2996.68249	915.56001
3026.34645	899.56848
2374.73334	922.30065
2347.38678	942.89939
3039.54647	878.85781
2996.88867	905.62874
2119.51246	1082.61341
2175.71504	1027.34363
2278.57860	959.83192
2235.92080	986.60285
2191.41009	1003.97988
2149.13139	1042.13669
2129.66219	1070.74344
2332.07554	949.07158
2144.18138	1062.84737
2146.03639	1050.58919
2278.23961	969.49294
2235.58182	996.26387
2191.07110	1013.64089
2267.52605	974.74318
2180.35754	1018.89113
2331.86937	959.00285
2297.88806	959.04624
2139.31692	1069.95775
2331.86937	959.00285
2224.86826	1001.51411
2262.88355	983.19568
2148.84717	1049.24218
2210.71955	1003.19419
2094.80620	1087.33477
2297.88806	959.04624
2255.23026	985.81717
2100.20300	1083.39910
2100.20300	1083.39910
2255.23026	985.81717
2262.88355	983.19568
	
NSGA-II_9:	37
3039.54647	878.85781
2082.27658	1188.57407
2390.04457	916.12846
2860.24081	915.60339
2085.15147	1088.12046
2996.68249	915.56001
2996.88867	905.62874
2374.73334	922.30065
2347.38678	942.89939
2331.86937	959.00285
2119.51246	1082.61341
2144.71371	1066.02208
2175.71504	1027.34363
2146.03639	1050.58919
2278.57860	959.83192
2235.92080	986.60285
2191.41009	1003.97988
2149.13139	1042.13669
2129.66219	1070.74344
2332.07554	949.07158
2278.23961	969.49294
2191.07110	1013.64089
