Numfront:	
61	
	
AUGMECON-II:	20
6107.32330	2336.13917
6114.19790	2316.32822
6124.99107	2287.90515
6138.28373	2273.63109
6158.58281	2257.90515
6186.98695	2235.83149
6216.98916	2217.74487
6246.98657	2199.67777
6284.02076	2180.38720
6340.50670	2160.71284
6403.20798	2141.19787
6466.50426	2121.38502
6536.23173	2101.09628
6593.15867	2083.00278
6687.62469	2063.20731
6825.48009	2043.10588
6973.60085	2024.08370
7181.52343	2005.22021
7486.70236	1985.06153
7945.34959	1966.24673
	
NSGA-II_1:	76
7549.21570	2012.88100
6605.96295	2324.46859
7177.19245	2031.88330
7427.86054	2014.79438
6614.19672	2286.15907
6609.36718	2312.10791
7508.21489	2014.50378
7257.54680	2031.59270
6751.95097	2153.23209
6807.31728	2134.23337
6637.60095	2243.79839
6809.88249	2119.28760
6844.12016	2105.23842
6831.45942	2114.23337
6951.60691	2075.43607
6745.31670	2165.94910
6617.60095	2273.79839
7056.16748	2050.26052
7546.34033	2014.11206
6853.59978	2103.52269
6634.19672	2256.15907
6722.09725	2177.29352
7295.67224	2031.20098
6627.97522	2266.53334
7329.23196	2028.54479
6778.07221	2147.57187
6927.17091	2083.52269
7380.84303	2025.22180
6717.93439	2187.95345
7403.81135	2016.51011
6791.59920	2135.23842
6945.80536	2081.29393
6877.14111	2101.71401
6732.88101	2173.34904
7127.87150	2039.45689
7081.43924	2044.40266
7388.01922	2020.65224
6892.93325	2097.57187
6672.11736	2216.53334
7298.54761	2029.96992
7153.14326	2033.59903
6703.36568	2193.34904
6778.10201	2142.52141
6757.36154	2149.28760
7356.15652	2025.59801
7124.99613	2040.68795
7074.26306	2048.97222
6697.95512	2197.29352
6690.24704	2205.82266
7148.84245	2036.93753
6712.97068	2191.27401
7041.97844	2059.25924
6660.69434	2229.76715
7353.28114	2026.82907
7332.10733	2027.31374
7102.61305	2043.91799
7424.98516	2016.02544
7028.85611	2059.57820
6661.74309	2223.79839
7024.55530	2062.91671
6893.82792	2091.29393
6995.51311	2067.34944
6684.83647	2209.76715
6647.97522	2236.53334
6967.39905	2071.29393
6979.75404	2068.34715
6733.21940	2169.28760
7105.48843	2042.68693
7013.06397	2063.72034
6821.97980	2115.94910
6917.69129	2085.23842
7399.51054	2019.84861
6901.89915	2089.38055
7047.30675	2055.48192
6783.51258	2138.57692
6643.01152	2239.85390
	
NSGA-II_2:	75
7855.65987	2003.13967
6569.36229	2221.92854
6605.44960	2198.02075
6601.95241	2216.30502
6688.03290	2158.31124
6686.33148	2175.28629
6643.67787	2185.22057
6626.09455	2196.30502
7352.45954	2041.68565
7685.11430	2018.66466
7604.99178	2020.22859
7011.67006	2078.92637
7149.20478	2063.40138
7005.73806	2090.35150
7210.88418	2055.43607
7410.39703	2037.46931
7482.10105	2026.66568
6581.30746	2218.02075
6723.56838	2154.00048
6726.26118	2145.51105
6790.52173	2129.52127
6849.95503	2113.34802
6848.59133	2119.85084
6748.26983	2137.29251
6811.16668	2127.80554
6827.94637	2121.56657
6870.59998	2111.63229
7559.16962	2021.45965
7809.83772	2004.37072
7096.18539	2066.89168
6934.03404	2101.15513
6892.20693	2105.57678
7306.63738	2042.91671
6981.68888	2092.06723
7083.37408	2068.12274
7157.86478	2058.92637
7714.08451	2016.89008
7064.68945	2075.43607
7463.41642	2033.97900
6663.89077	2178.31124
6746.90613	2143.79533
6789.71810	2134.36675
6656.48918	2183.98951
6946.84536	2099.92407
7604.99178	2020.22859
7352.45954	2041.68565
7732.76914	2009.57676
7229.56880	2048.12274
6909.98486	2102.87086
7685.11430	2018.66466
7282.58819	2044.63244
7506.15023	2024.94995
7253.61798	2046.40701
7181.91397	2057.21064
7535.12044	2023.17537
7434.44621	2035.75358
7120.23457	2065.17595
7785.78853	2006.08645
7756.81832	2007.86103
6708.67786	2156.59551
6970.53406	2095.75191
7024.48137	2077.69531
7306.63738	2042.91671
7282.58819	2044.63244
7721.61432	2013.26145
7218.41398	2051.80743
7072.21926	2071.80743
7470.94623	2030.35037
7035.71924	2077.21064
6768.91479	2135.57678
6739.07249	2144.28000
6665.68653	2177.00202
6684.53572	2176.59551
6956.39142	2097.14491
7506.15023	2024.94995
	
NSGA-II_3:	93
7889.92195	2006.08936
6631.45993	2279.94999
6632.52886	2217.68041
7765.10484	2009.03615
7660.83933	2009.58655
7587.10806	2014.89401
7338.32938	2030.85331
7494.10243	2014.89401
7243.43434	2031.98293
6682.23449	2181.82255
6685.14585	2168.78150
6635.44023	2204.63937
6632.52886	2217.68041
6726.73153	2154.15309
6715.05290	2158.84723
6778.85006	2135.87991
7889.92195	2006.08936
7448.28027	2016.12507
7197.61218	2033.21399
7615.01717	2010.81760
6808.73046	2123.62392
6652.29078	2193.56699
7844.09979	2007.32042
7810.92700	2007.80509
7048.48610	2064.95119
6803.62229	2128.79947
7243.43434	2031.98293
7660.83933	2009.58655
7026.40743	2065.43587
6743.12225	2142.28977
6869.23050	2110.13362
6676.81530	2184.09585
6640.57505	2201.78553
6959.20257	2078.83684
6690.28067	2165.92767
6844.80745	2118.34528
7422.26058	2019.07185
7171.59248	2036.16077
7409.27957	2024.05301
7099.88847	2046.96440
7086.90746	2051.94556
7158.61148	2041.14193
6998.20327	2070.90889
6985.22226	2075.89005
6922.22951	2097.41171
6955.31521	2085.82432
7057.00041	2061.87984
7340.29989	2029.62225
6922.75172	2090.61141
7022.25245	2069.19316
7134.56230	2042.85766
6839.32345	2120.06789
6946.80090	2088.89568
6910.20170	2100.97462
6659.38818	2186.42082
6768.42578	2139.62938
6886.15252	2102.69035
7060.88777	2054.89235
6691.00372	2160.56296
6779.57310	2130.51519
6641.29809	2196.42082
7590.96799	2012.53333
7613.04666	2012.04866
7173.56300	2034.92972
7101.85898	2045.73335
6983.25175	2077.12111
6924.72223	2089.38035
6908.23119	2102.20568
7062.85828	2053.66129
6781.54361	2129.28414
7156.64097	2042.37299
7424.23109	2017.84080
7385.23039	2025.76874
6847.15182	2110.61829
7195.64167	2034.44505
7446.30976	2017.35612
7407.30906	2025.28407
6845.18131	2111.84935
7383.25988	2026.99980
6766.45527	2140.86044
6745.09276	2141.05871
6820.54431	2121.35619
6657.41767	2187.65188
7364.34908	2027.90652
7123.93765	2045.24868
6961.17308	2077.60578
7084.93695	2053.17662
7000.17378	2069.67784
6692.97423	2159.33190
6727.45457	2148.78838
6729.42508	2147.55733
6883.22881	2105.33965
6643.26860	2195.18976
	
NSGA-II_4:	81
8623.35246	2007.84379
7093.76236	2298.79187
8379.52664	2010.13875
8620.47709	2009.07485
8062.93022	2035.92922
8257.57683	2015.44621
7118.96839	2267.56082
7124.82626	2253.41868
7259.56420	2188.70698
7185.26641	2230.51706
7099.61334	2288.20577
7147.91964	2239.38744
7137.63757	2252.18762
7560.86412	2107.44380
7253.19320	2200.32976
7568.92156	2101.94752
7308.79417	2170.04113
7536.46288	2110.78230
8012.78620	2038.18847
8233.17559	2018.78472
7647.00876	2082.90983
7236.47082	2202.73822
7232.68965	2209.74376
7400.54478	2145.11882
7333.32963	2162.40181
7332.49751	2165.96473
7160.73095	2238.15638
7441.10868	2134.98690
7296.91097	2179.83660
7772.16232	2065.47504
7197.14961	2220.72159
7746.06066	2066.50323
7980.11883	2042.26488
8204.55744	2018.93651
7365.51061	2154.98690
7391.58346	2150.78918
7950.60918	2046.98623
7099.62022	2284.64974
7105.47121	2274.06363
7588.19228	2097.87111
8185.84409	2020.62175
7842.05680	2053.65787
7722.01830	2067.73428
7660.67217	2077.02520
7500.67830	2117.47950
7604.46160	2090.96969
8132.82470	2024.11206
8303.39899	2014.21516
7527.59604	2115.01739
7389.55298	2153.75584
7105.47121	2274.06363
7485.85458	2122.61934
8100.15733	2028.18847
8339.20181	2013.47725
7272.37551	2187.47592
7284.09966	2181.06766
7172.45509	2231.74812
7783.58605	2061.71774
7809.38943	2057.73428
7689.35092	2071.81069
8161.44286	2023.96026
8081.78919	2030.94087
8376.65127	2011.36980
7419.93227	2139.06331
7457.16649	2130.68608
8171.89006	2023.01292
7357.03297	2158.32541
7892.20082	2051.39863
7621.20538	2086.89328
7895.07619	2050.16757
7833.43179	2056.50323
7444.46773	2131.42399
7619.26039	2090.32474
7919.11856	2048.93651
7465.64413	2127.34758
7416.11892	2143.14986
7638.53111	2086.24833
7208.15419	2217.38309
7221.68506	2213.08227
7866.09917	2052.42682
7663.54755	2075.79415
	
NSGA-II_5:	80
7170.83235	2051.89018
6509.84148	2394.20148
6509.84148	2394.20148
6515.84650	2366.08961
7116.13134	2057.09621
