Numfront:	
61	

AUGMECON-II:	21
2866.72795	1809.52306
2868.76725	1772.80245
2870.83330	1746.86834
2871.35368	1731.53086
2874.22906	1705.63729
2883.77186	1682.68867
2887.48596	1659.21037
2897.03147	1647.17934
2913.74550	1623.79010
2923.85372	1599.87711
2943.65185	1571.39097
2968.87252	1555.33546
2987.49657	1530.15992
3016.99552	1508.38268
3050.74213	1476.34266
3074.74089	1462.05714
3127.55534	1437.43784
3220.15613	1416.97928
3319.25945	1391.84695
3455.05005	1369.37009
3650.14466	1347.98818
	
NSGA-II_1:	66
3686.34777	1347.98818
3158.34897	1671.01803
3160.93332	1618.16235
3158.34897	1671.01803
3167.41089	1569.85283
3166.26949	1605.12130
3235.37451	1467.90781
3298.62006	1414.09054
3437.68693	1379.45414
3650.14466	1347.98818
3225.96062	1486.77818
3182.07340	1554.51534
3172.74706	1556.81178
3204.70431	1515.61643
3394.60088	1390.61212
3366.17740	1396.02268
3355.05715	1405.80627
3252.29995	1461.72986
3273.04700	1458.97972
3593.70757	1356.27245
3565.10594	1359.61095
3269.45668	1461.40387
3211.29810	1502.11567
3190.04180	1530.95392
3461.65290	1374.04358
3322.58603	1408.67998
3187.40958	1541.47429
3322.58603	1408.67998
3461.65290	1374.04358
3541.13998	1365.02151
3518.08998	1365.75930
3484.70289	1373.30579
3422.61449	1387.73841
3343.05708	1407.02773
3582.66079	1359.12628
3196.82347	1522.60392
3615.13192	1356.25257
3223.84469	1493.76567
3274.54366	1448.29841
3394.60088	1390.61212
3413.19336	1389.87433
3214.11821	1496.74605
3558.69483	1364.53684
3541.13998	1365.02151
3494.12402	1371.16987
3296.53072	1424.89417
3639.09788	1350.84201
3289.20617	1432.96092
3366.17740	1396.02268
3650.14466	1347.98818
3508.66885	1367.89522
3558.69483	1364.53684
3277.36376	1442.92879
3294.30330	1430.14148
3626.17870	1353.39874
3518.08998	1365.75930
3484.70289	1373.30579
3508.66885	1367.89522
3413.19336	1389.87433
3287.09024	1439.94841
3287.09024	1439.94841
3639.09788	1350.84201
3626.17870	1353.39874
3615.13192	1356.25257
3296.53072	1424.89417
3278.87058	1442.53349
	
NSGA-II_2:	59
3650.14466	1347.98818
3063.40441	1536.57303
3540.08877	1357.74731
3089.35325	1488.86440
3088.31094	1505.10111
3072.81830	1517.70265
3067.05463	1533.93936
3593.70757	1356.27245
3132.84931	1463.49009
3130.24465	1477.27590
3291.66567	1400.41073
3256.12150	1405.78182
3152.59880	1435.04714
3141.22090	1460.85642
3483.65168	1366.03159
3150.50946	1445.85077
3455.05005	1369.37009
3431.08408	1374.78065
3351.59700	1383.80271
3079.93935	1507.73478
3300.03725	1397.77706
3176.56476	1429.63658
3408.03409	1375.51844
3374.64700	1383.06492
3247.74992	1408.41549
3228.52772	1414.34561
3143.18490	1453.91752
3076.46853	1515.06898
3639.09788	1350.84201
3621.81650	1353.26682
3610.76972	1356.12065
3168.84369	1432.41347
3529.04198	1360.60115
3312.55859	1397.49755
3343.22541	1386.43638
3327.63104	1389.21328
3446.67846	1372.00376
3204.15855	1421.07279
3188.56417	1423.84968
3472.60490	1368.88542
3505.07602	1366.01171
3148.28203	1451.09807
3516.12280	1363.15788
3531.71718	1360.38098
3097.72483	1486.23073
3106.27869	1482.68646
3114.65027	1480.05279
3180.19258	1426.48335
3319.25945	1391.84695
3398.61296	1377.65436
3160.97039	1432.41347
3220.15613	1416.97928
3212.53013	1418.43912
3390.24137	1380.28803
3315.63163	1395.00017
3384.06813	1380.92900
3125.31862	1477.66694
3507.75122	1365.79155
3475.28009	1368.66526
	
NSGA-II_3:	67
3650.14466	1347.98818
2990.70919	1653.60724
2997.18676	1605.29772
3610.76972	1356.12065
3540.08877	1357.74731
3327.95661	1397.91125
3136.23490	1449.79852
3455.05005	1369.37009
3157.13881	1449.79394
3493.58595	1367.74731
3006.60066	1586.42734
3072.98935	1503.61578
3063.57546	1522.48616
3300.52244	1399.10660
3408.03409	1375.51844
3054.36530	1528.79133
3098.21002	1487.56027
3046.22667	1539.56820
3109.47222	1485.75094
3379.70593	1380.79708
3161.45557	1433.74301
3333.20312	1390.79708
3036.81278	1558.43858
3188.88974	1432.54766
3032.14370	1562.27475
3240.63906	1415.43349
3089.91479	1497.43784
3399.66250	1378.15211
3446.67846	1372.00376
3260.59563	1412.78852
3044.95141	1547.66170
3134.14556	1460.60215
3131.91814	1465.84945
3426.72189	1374.64873
3361.53127	1385.51844
3030.57975	1572.49176
3285.07608	1408.37068
3296.24416	1404.82833
3639.09788	1350.84201
3621.81650	1353.26682
3529.04198	1360.60115
3511.76061	1363.02595
3117.61085	1474.97407
3063.57546	1522.48616
3238.57326	1418.37068
3157.17730	1439.46473
3353.15969	1388.15211
3030.57975	1572.49176
3268.96722	1410.15485
3222.46441	1420.15485
3194.13625	1425.43349
3115.13546	1481.38233
3046.22667	1539.56820
3126.82101	1468.66890
3022.72980	1581.14512
3023.52610	1580.24940
3194.13625	1425.43349
3072.98935	1503.61578
3161.45557	1433.74301
3093.93174	1493.28199
3006.60066	1586.42734
3347.02526	1389.10660
3207.95839	1423.74301
3188.88974	1432.54766
3500.71383	1365.87979
3157.17730	1439.46473
3214.09282	1422.78852
	
NSGA-II_4:	75
3860.14466	1347.98818
3057.39578	1595.13604
3849.09788	1350.84201
3744.57678	1351.47848
3063.68392	1555.13681
3062.73195	1582.09499
3678.56085	1354.04369
3568.50496	1363.80283
3622.12377	1362.32796
3089.63276	1507.42819
3088.63506	1522.35408
3072.10012	1551.19233
3073.09782	1536.26644
3061.04600	1592.50237
3152.87832	1453.61093
3380.01319	1389.85823
3533.49221	1372.06722
3436.45028	1381.57396
3143.46442	1472.48131
3139.99360	1479.81551
3076.74805	1533.63277
3501.02109	1374.94093
3213.35254	1433.05842
3347.63104	1399.21328
3150.78897	1464.41456
3483.46624	1375.42560
3312.96118	1406.42677
3148.56155	1469.66186
3222.53013	1428.43912
3080.21887	1526.29857
3634.52089	1361.23762
3356.04723	1395.26879
3189.38658	1438.46898
3200.19258	1436.48335
3650.23270	1359.32233
3304.58959	1409.06044
3475.09465	1378.05927
3240.15613	1426.97928
3512.06787	1372.08710
3248.57233	1423.03479
3134.69488	1488.74197
3459.50028	1380.83617
3403.06319	1389.12044
3667.51407	1356.89752
3172.59880	1445.04714
3169.66610	1447.03277
3106.55820	1501.25025
3256.94391	1420.40112
3408.61296	1387.65436
3361.59700	1393.80271
3216.98036	1429.90520
3136.34337	1482.44918
3325.63163	1405.00017
3328.45345	1403.83258
3284.53770	1411.83733
3557.45818	1366.65666
3544.53899	1369.21339
3098.04896	1503.48370
3126.27869	1492.68646
3117.76944	1494.91991
3240.94632	1424.49463
3180.97039	1442.41347
3161.29451	1449.66644
3276.12150	1415.78182
3649.09788	1360.84201
3339.25945	1401.84695
3418.65756	1386.34355
3371.64161	1392.49190
3427.02915	1383.70988
3194.93635	1437.00291
3109.35325	1498.86440
3267.74992	1418.41549
3465.05005	1379.37009
3294.54498	1410.37126
3264.81721	1420.40112
	
NSGA-II_5:	63
3650.14466	1347.98818
3017.82860	1621.70719
3024.90930	1547.52752
3540.08877	1357.74731
3593.70757	1356.27245
3050.85814	1499.81889
3041.44424	1518.68927
3034.32319	1528.65714
3220.15613	1416.97928
3167.51889	1427.93377
3095.64479	1462.05256
3195.11267	1419.36998
3190.83439	1425.09170
3123.92752	1440.59107
3114.10369	1446.00163
3088.45832	1475.67564
3166.74093	1435.04714
3097.87221	1456.80526
3227.79335	1411.06046
3323.26884	1389.08135
3247.74992	1408.41549
3319.25945	1391.84695
3299.30288	1394.49192
3444.27674	1374.16406
3343.22541	1386.43638
3351.59700	1383.80271
3266.62220	1402.80144
3472.60490	1368.88542
3639.09788	1350.84201
3621.81650	1353.26682
3529.04198	1360.60115
3511.76061	1363.02595
3610.76972	1356.12065
3500.71383	1365.87979
3483.65168	1366.03159
3284.23043	1402.77619
3146.78436	1437.69211
3446.67846	1372.00376
3408.03409	1375.51844
3426.72189	1374.64873
3160.92650	1437.69211
3060.68196	1494.40833
3284.54498	1400.37126
3370.28480	1382.93300
3426.72189	1374.64873
3079.10984	1490.89081
3455.05005	1369.37009
3086.23089	1480.92294
3256.21683	1405.64990
3390.24137	1380.28803
3081.33727	1485.64351
3290.58817	1397.39087
3398.61296	1377.65436
3455.05005	1369.37009
3408.03409	1375.51844
3370.28480	1382.93300
3379.70593	1380.79708
3095.64479	1462.05256
3081.33727	1485.64351
3067.78358	1493.64095
3079.10984	1490.89081
3379.70593	1380.79708
