Numfront:	
61	

AGUGMECON-II:	16
1786.95351	1078.71169
1788.22443	1046.36086
1801.65935	1028.56472
1808.17459	1023.56067
1821.60951	1005.76454
1838.03071	1002.57541
1857.98087	979.77522
1903.86973	974.76337
1913.37125	966.57019
1940.24109	948.77405
1999.37322	939.64376
2090.30499	932.66779
2204.11011	922.92584
2312.18411	912.31709
2371.31624	903.18680
2462.24802	896.21082
	
NSGA-II_1:	35
2462.24802	896.21082
1786.95351	1078.71169
1788.22443	1046.36086
2312.18411	912.31709
2371.31624	903.18680
1786.95351	1078.71169
2218.66306	917.47878
2204.11011	922.92584
1999.37322	939.64376
2127.73128	924.45476
2054.04621	939.03210
1857.98087	979.77522
1844.54595	997.57135
1821.60951	1005.76454
1808.17459	1023.56067
1801.65935	1028.56472
1921.44878	963.66895
1940.24109	948.77405
1940.24109	948.77405
1903.86973	974.76337
1857.98087	979.77522
2068.59916	933.58505
1838.03071	1002.57540
1913.37125	966.57019
1903.86973	974.76337
2090.30499	932.66779
2109.17209	931.54368
2113.17834	929.90181
2127.73128	924.45476
1844.54595	997.57135
1808.17459	1023.56067
1801.65935	1028.56472
1821.60951	1005.76454
1913.37125	966.57019
1903.86973	974.76337
	
NSGA-II_2:	31
2462.24802	896.21082
1786.95351	1078.71169
1788.22443	1046.36086
2312.18411	912.31709
2371.31624	903.18680
2218.66306	917.47878
1857.98087	979.77522
2127.73128	924.45476
2068.59916	933.58505
1801.65935	1028.56472
1999.37322	939.64376
1844.54595	997.57135
1821.60951	1005.76454
1808.17459	1023.56067
1999.37322	939.64376
1940.24109	948.77405
1940.24109	948.77405
1921.44878	963.66895
1903.86973	974.76337
2109.17209	931.54368
1913.37125	966.57019
1838.03071	1002.57540
1903.86973	974.76337
2127.73128	924.45476
2090.30499	932.66779
2090.30499	932.66779
1844.54595	997.57135
1808.17459	1023.56067
1821.60951	1005.76454
1921.44878	963.66895
1821.60951	1005.76454
	
NSGA-II_3:	34
2462.24802	896.21082
1786.95351	1078.71169
1788.22443	1046.36086
2371.31624	903.18680
2218.66306	917.47878
1857.98087	979.77522
2204.11011	922.92584
2312.18411	912.31709
1999.37322	939.64376
1821.60951	1005.76454
2127.73128	924.45476
1844.54595	997.57135
1801.65935	1028.56472
1808.17459	1023.56067
2312.18411	912.31709
1940.24109	948.77405
1940.24109	948.77405
1921.44878	963.66895
2054.04621	939.03210
1999.37322	939.64376
1903.86973	974.76337
2068.59916	933.58505
1838.03071	1002.57540
1913.37125	966.57019
1903.86973	974.76337
2109.17209	931.54368
2113.17834	929.90181
2090.30499	932.66779
2054.04621	939.03210
2127.73128	924.45476
2090.30499	932.66779
1808.17459	1023.56067
1921.44878	963.66895
1913.37125	966.57019
	
NSGA-II_4:	33
2462.24802	896.21082
1786.95351	1078.71169
2371.31624	903.18680
1788.22443	1046.36086
2218.66306	917.47878
1857.98087	979.77522
2204.11011	922.92584
2127.73128	924.45476
2312.18411	912.31709
2462.24802	896.21082
1821.60951	1005.76454
1903.86973	974.76337
2054.04621	939.03210
1844.54595	997.57135
1801.65935	1028.56472
1788.22443	1046.36086
1808.17459	1023.56067
1921.44878	963.66895
2312.18411	912.31709
1999.37322	939.64376
1940.24109	948.77405
1940.24109	948.77405
1999.37322	939.64376
1913.37125	966.57019
1838.03071	1002.57540
2113.17834	929.90181
2090.30499	932.66779
2068.59916	933.58505
2068.59916	933.58505
2109.17209	931.54368
2090.30499	932.66779
1808.17459	1023.56067
2109.17209	931.54368
	
NSGA-II_5:	30
2462.24802	896.21082
1786.95351	1078.71169
1788.22443	1046.36086
2312.18411	912.31709
2371.31624	903.18680
2218.66306	917.47878
1857.98087	979.77522
2204.11011	922.92584
2127.73128	924.45476
1999.37322	939.64376
1821.60951	1005.76454
1903.86973	974.76337
2054.04621	939.03210
1801.65935	1028.56472
1844.54595	997.57135
1808.17459	1023.56067
1921.44878	963.66895
1940.24109	948.77405
1940.24109	948.77405
1913.37125	966.57019
2109.17209	931.54368
2113.17834	929.90181
2090.30499	932.66779
2068.59916	933.58505
2068.59916	933.58505
2090.30499	932.66779
1838.03071	1002.57540
1844.54595	997.57135
1808.17459	1023.56067
1838.03071	1002.57540
	
NSGA-II_6:	30
2486.09966	900.06247
1844.25857	1034.56195
2383.73906	916.16874
2242.51471	921.33043
1945.30043	967.52060
2466.72283	907.03845
2073.65850	952.33160
1844.25857	1034.56195
1854.75986	1015.06324
2204.57868	935.39533
2114.15664	936.51944
1894.37612	998.95697
1905.68417	983.62687
1905.68417	983.62687
2011.79603	952.62570
2011.79603	952.62570
1880.62994	1008.57263
2094.77981	943.49541
2114.15664	936.51944
2094.77981	943.49541
2227.96176	926.77748
2208.58493	933.75346
2223.13788	928.30641
1869.31281	1009.61619
1854.75986	1015.06324
1869.31281	1009.61619
1880.62994	1008.57263
2204.57868	935.39533
2223.13788	928.30641
2114.15664	936.51944
	
NSGA-II_7:	28
2462.24802	896.21082
1786.95351	1078.71169
1788.22443	1046.36086
1786.95351	1078.71169
2218.66306	917.47878
2127.73128	924.45476
1999.37322	939.64376
2312.18411	912.31709
2371.31624	903.18680
1821.60951	1005.76454
1903.86973	974.76337
2068.59916	933.58505
1808.17459	1023.56067
1801.65935	1028.56472
1857.98087	979.77522
1844.54595	997.57135
1921.44878	963.66895
1940.24109	948.77405
2371.31624	903.18680
2312.18411	912.31709
1940.24109	948.77405
1857.98087	979.77522
2109.17209	931.54368
1913.37125	966.57019
1838.03071	1002.57540
2090.30499	932.66779
2090.30499	932.66779
1844.54595	997.57135
	
NSGA-II_8:	30
2462.24802	896.21082
1786.95351	1078.71169
2371.31624	903.18680
1788.22443	1046.36086
2218.66306	917.47878
2127.73128	924.45476
2312.18411	912.31709
1857.98087	979.77522
1821.60951	1005.76454
2068.59916	933.58505
1844.54595	997.57135
1808.17459	1023.56067
1801.65935	1028.56472
1999.37322	939.64376
1788.22443	1046.36086
2342.49471	912.31709
1999.37322	939.64376
1940.24109	948.77405
1940.24109	948.77405
1921.44878	963.66895
1903.86973	974.76337
2109.17209	931.54368
1883.95569	979.77522
1838.03071	1002.57540
1913.37125	966.57019
2090.30499	932.66779
2090.30499	932.66779
1913.37125	966.57019
1921.44878	963.66895
2090.30499	932.66779
	
NSGA-II_9:	26
2462.24802	896.21082
1786.95351	1078.71169
1788.22443	1046.36086
2312.18411	912.31709
2371.31624	903.18680
2218.66306	917.47878
2127.73128	924.45476
1857.98087	979.77522
1999.37322	939.64376
1821.60951	1005.76454
1903.86973	974.76337
1801.65935	1028.56472
1808.17459	1023.56067
2068.59916	933.58505
1844.54595	997.57135
1921.44878	963.66895
1940.24109	948.77405
1940.24109	948.77405
2109.17209	931.54368
1838.03071	1002.57540
1913.37125	966.57019
2090.30499	932.66779
2068.59916	933.58505
2090.30499	932.66779
1844.54595	997.57135
1913.37125	966.57019
	
NSGA-II_10:	36
2462.24802	896.21082
1818.54028	1090.29846
1940.24109	948.77405
2218.66306	917.47878
2204.11011	922.92584
2127.73128	924.45476
2312.18411	912.31709
2371.31624	903.18680
1999.37322	939.64376
2054.04621	939.03210
1862.44694	998.00656
1913.37125	966.57019
2371.31624	903.18680
2312.18411	912.31709
1828.68597	1053.15758
1856.68538	1014.86559
1889.31678	980.21042
1876.99989	992.55951
1827.83898	1065.74552
1819.38726	1077.71053
1903.86973	974.76337
2068.59916	933.58505
1853.14824	1022.55951
1843.23891	1047.71053
1848.63613	1030.35739
1856.68538	1014.86559
2090.30499	932.66779
2109.17209	931.54368
1848.63613	1030.35739
1847.84933	1037.66578
2113.17834	929.90181
1847.13744	1044.02729
1847.38668	1039.41854
1847.84933	1037.66578
1847.38668	1039.41854
1847.38668	1039.41854
	
NSGA-II_11:	27
2462.24802	896.21082
1786.95351	1078.71169
1788.22443	1046.36086
1940.24109	948.77405
2218.66306	917.47878
1857.98087	979.77522
2204.11011	922.92584
2127.73128	924.45476
2312.18411	912.31709
2371.31624	903.18680
1999.37322	939.64376
1821.60951	1005.76454
2054.04621	939.03210
1801.65935	1028.56472
1844.54595	997.57135
1808.17459	1023.56067
1921.44878	963.66895
2371.31624	903.18680
2312.18411	912.31709
1903.86973	974.76337
2068.59916	933.58505
1913.37125	966.57019
1838.03071	1002.57540
1903.86973	974.76337
2090.30499	932.66779
2109.17209	931.54368
2113.17834	929.90181
	
NSGA-II_12:	27
2462.24802	896.21082
1786.95351	1078.71169
1788.22443	1046.36086
2312.18411	912.31709
2371.31624	903.18680
1940.24109	948.77405
2218.66306	917.47878
1857.98087	979.77522
