Numfront:	
61	
	
AUGMECON-II:	14
6164.40264	1958.09547
6169.05781	1936.18210
6170.01520	1924.53034
6174.67036	1902.61696
6181.04172	1900.83550
6225.22764	1890.25628
6247.25274	1886.47083
6268.74406	1878.83151
6307.25274	1868.83151
6344.88528	1865.44244
6387.84066	1857.89607
6387.84066	1850.78577
6637.56769	1841.94514
6748.57274	1827.80300
	
NSGA-II_1:	71
7153.40710	1926.89938
6753.20757	2110.11880
7153.40710	1926.89938
7037.19162	1931.13447
6994.68976	1936.99234
7027.31456	1936.76793
6827.69718	2005.56523
6895.64082	1968.97144
6880.13031	1974.60490
6780.16990	2054.74919
6880.13031	1974.60490
6874.80250	1983.86700
6762.78168	2094.41776
6761.87389	2094.93312
6760.32944	2105.75180
6763.49375	2084.03607
6771.50359	2069.93488
6766.83226	2078.11248
6973.81616	1945.34233
6772.16006	2068.85038
6782.09434	2046.42397
6812.18666	2011.19869
6793.69369	2035.38177
6810.26223	2019.52391
6795.61812	2027.05655
6841.83932	1999.64164
6773.42802	2061.60966
6960.38894	1946.99234
6909.78296	1963.04785
6923.21018	1961.39785
6776.76653	2055.68607
6871.46399	1989.79059
6786.95181	2042.24224
6790.29031	2036.31865
6803.52035	2026.38438
6806.85886	2020.46079
6812.18666	2011.19869
6930.73629	1958.54939
6937.35231	1955.47426
6854.10902	1997.28096
6980.54762	1942.91593
6987.95829	1939.41874
6927.47525	1961.10771
7037.19162	1931.13447
6937.35231	1955.47426
6838.59850	2002.91442
6831.96226	2005.27510
6958.30564	1950.97579
6950.51188	1952.62579
6907.69966	1967.03131
6899.90590	1968.68131
6984.81270	1942.62579
6862.79265	1995.14318
6863.56176	1990.46276
6907.69966	1967.03131
6909.78296	1963.04785
6841.83932	1999.64164
7030.46016	1933.56088
6803.52035	2026.38438
6795.61812	2027.05655
6754.11536	2109.60344
6786.95181	2042.24224
6782.09434	2046.42397
6978.08124	1945.05220
6929.94164	1958.97144
6858.37410	1996.99083
6944.08377	1953.04785
6838.59850	2002.91442
7027.31456	1936.76793
7030.46016	1933.56088
6806.85886	2020.46079
	
NSGA-II_2:	63
7894.13862	1909.58606
6998.62912	2116.18745
7675.27660	1925.60260
7840.35479	1923.28089
7675.27660	1925.60260
7582.08506	1933.88687
7365.17630	1974.06955
7288.47451	1980.12506
7381.66605	1971.84079
7446.87988	1969.29743
7016.21887	2102.98087
7020.39032	2086.83240
7500.66371	1955.60260
7528.30123	1947.58170
7237.86853	1996.18057
7033.91149	2072.69027
7028.53782	2082.98087
7156.44717	2017.89630
7496.07247	1957.58170
7256.24575	1990.12506
7237.86853	1996.18057
7174.82440	2011.84079
7288.47451	1980.12506
7124.21842	2027.89630
7116.09282	2036.27352
7042.05900	2068.83873
7050.18459	2060.46151
7280.34892	1988.50228
7877.86552	1921.81482
7565.81196	1946.11563
7573.95947	1942.26410
7156.44717	2017.89630
7151.41759	2025.75816
7886.01303	1917.96328
7067.59951	2052.82219
7086.87090	2049.38727
7094.35154	2043.52940
7280.34892	1988.50228
7256.24575	1990.12506
7174.82440	2011.84079
7207.05316	2001.84079
7144.95752	2027.47389
7458.36784	1965.78527
7477.69525	1963.63722
7365.17630	1974.06955
7060.11887	2058.68005
7006.77662	2112.33592
7008.07137	2106.83240
7042.05900	2068.83873
7014.90221	2103.95869
7107.94532	2040.12506
7198.92756	2010.21801
7205.63977	2006.18057
7124.21842	2027.89630
7085.64386	2051.04073
7207.05316	2001.84079
7205.63977	2006.18057
7050.18459	2060.46151
7879.83780	1919.58606
7100.81161	2041.81368
7074.05958	2051.10646
7567.78425	1943.88687
7074.05958	2051.10646
	
NSGA-II_3:	51
8608.93110	1910.11032
6497.65261	2028.27889
8261.78340	1913.42094
8596.40653	1913.26226
7567.12259	1933.13046
7338.33653	1937.36554
6956.83703	1944.93914
7111.00171	1940.76978
7177.19888	1939.14700
6795.69938	1946.72059
7734.50455	1932.97364
8032.99734	1917.65603
7871.85969	1919.43749
6549.15700	1980.63797
6504.43035	2021.12424
6512.93125	2013.55753
6519.70899	2006.40288
6542.37925	1987.79262
6595.46216	1974.58246
8153.00740	1917.01174
7805.66253	1921.06026
7759.32482	1925.29535
6683.16450	1952.57846
6636.85933	1958.63397
8219.00739	1916.12687
8261.78340	1913.42094
6679.72662	1955.98269
7755.88693	1928.69958
7734.70173	1932.23574
6531.51768	1994.78010
6530.57057	1999.41539
8153.00740	1917.01174
7111.19890	1940.03187
8219.00739	1916.12687
6729.69939	1947.60547
7805.85971	1920.32236
6729.50221	1948.34337
6630.08159	1965.78862
8608.93110	1910.11032
8596.40653	1913.26226
6633.42145	1962.03820
6619.22001	1972.77611
6626.64371	1969.19285
6537.34831	1992.26074
6539.86767	1988.92224
6524.58903	2003.64360
6524.73993	2001.93475
6627.57001	1966.91824
7734.70173	1932.23574
7805.66253	1921.06026
7111.00171	1940.76978
	
NSGA-II_4:	45
8242.93290	1993.50853
7590.16595	2179.89408
8038.39479	1999.56405
8201.48432	1996.84704
7590.16595	2179.89408
7602.37323	2138.66991
7593.10102	2149.89408
7605.30831	2108.66991
7996.94621	2002.90255
7662.47755	2079.31486
7605.30831	2108.66991
7620.35142	2096.95418
7791.09415	2038.01575
7757.59612	2043.77238
7825.70704	2032.96151
7791.09415	2038.01575
7960.73073	2007.13764
7909.74763	2013.19315
7728.12664	2051.54362
7602.37323	2138.66991
7593.10102	2149.89408
7825.70704	2032.96151
7677.52066	2067.59913
7862.01221	2026.90600
7902.40883	2026.90600
7662.47755	2079.31486
7649.82090	2089.18294
7859.14164	2029.24867
7905.22913	2020.34780
7753.07763	2050.92702
7757.59612	2043.77238
7645.30240	2096.33759
7706.99014	2059.82789
7645.30240	2096.33759
7620.35142	2096.95418
7702.47165	2066.98254
7649.82090	2089.18294
7702.47165	2066.98254
7706.99014	2059.82789
7677.52066	2067.59913
7728.12664	2051.54362
7862.01221	2026.90600
7728.12664	2051.54362
7791.09415	2038.01575
7677.52066	2067.59913
	
NSGA-II_5:	70
7778.81513	1859.93881
6860.47422	2138.65142
7692.80254	1883.63364
7548.85345	1884.01522
7452.32869	1887.51240
7308.81917	1913.30418
7218.66577	1915.01991
7545.15221	1887.44632
7366.31610	1911.20723
7315.19053	1911.52273
7751.01175	1868.62168
6999.05983	1975.38017
7705.62888	1875.21745
7044.55713	1967.80658
7002.82172	1968.58676
6966.89680	1997.80658
7448.56681	1894.30582
7775.05324	1866.73222
7164.88194	1928.71475
7185.54238	1926.09415
7129.15553	1944.63834
6909.01188	2045.04452
7212.29441	1916.80137
6888.11639	2077.96061
6870.52292	2112.88650
7102.10285	1947.31833
7398.54486	1901.20723
6885.30841	2086.24489
6880.87567	2095.44126
6867.71494	2121.17077
6863.28220	2130.36714
6906.20390	2053.32879
6898.96318	2070.80943
6951.77497	2003.37395
6901.77117	2062.52516
7424.52531	1896.19527
7074.53349	1954.89192
7055.05048	1958.58676
7138.12991	1938.00753
7191.91374	1924.31270
7725.03130	1873.63364
6941.90719	2018.47586
6930.70358	2024.39945
7098.34096	1954.11175
7429.11522	1894.41382
6878.06769	2103.72553
6948.96699	2011.65823
6870.52292	2112.88650
6969.70478	1989.52231
6926.94169	2031.19287
6941.90719	2018.47586
6948.96699	2011.65823
7074.53349	1954.89192
6920.21550	2039.12093
6973.46667	1982.72889
6930.70358	2024.39945
7046.69868	1967.16163
7208.53252	1923.59478
7100.48251	1953.46679
7158.51058	1930.49620
7154.74869	1937.28962
6973.46667	1982.72889
7379.14244	1902.79104
7048.31902	1961.01316
7701.81782	1880.53506
7379.14244	1902.79104
7375.33138	1908.10865
7108.83431	1944.89192
7755.60165	1866.84023
7131.75855	1939.78899
	
NSGA-II_6:	37
7809.38012	1902.42324
6589.93461	2014.47309
7323.44302	1907.21721
6606.50316	1998.61523
6589.93461	2014.47309
7136.39270	1917.75746
7323.44302	1907.21721
7201.62709	1909.38024
6632.21817	1991.44907
6806.12394	1957.91291
7097.37328	1921.16170
7053.97753	1927.01956
6682.82416	1975.39355
6657.10914	1982.55971
6606.50316	1998.61523
6632.21817	1991.44907
6657.10914	1982.55971
6914.49879	1947.01956
6864.70301	1949.44597
6938.94736	1937.82319
6855.91972	1955.48651
6929.93740	1941.06874
7004.18175	1929.44597
6988.74314	1935.39678
6757.06851	1963.77078
6757.06851	1963.77078
6731.87958	1969.53569
7004.18175	1929.44597
6682.82416	1975.39355
6731.35349	1970.93694
6938.94736	1937.82319
7127.38273	1921.00302
6850.26004	1955.48651
7136.39270	1917.75746
6731.35349	1970.93694
