Numfront:	
61	
	
AUGMECON-II:	17
6572.45458	1674.34157
6584.66303	1636.57033
6615.12405	1622.62584
6622.45116	1618.23391
6716.50983	1610.19050
6743.63922	1594.55066
6774.10025	1580.60617
6802.44809	1554.16909
6849.38568	1542.57840
6886.15958	1534.94596
6886.15958	1524.26705
6886.15958	1513.58814
6886.15958	1502.90923
6886.15958	1492.23032
6886.15958	1481.55141
6886.15958	1470.87250
6886.15958	1460.19359
	
NSGA-II_1:	58
7839.53770	1486.11129
6851.08040	1687.75760
7758.21995	1512.49084
7458.27930	1518.15827
7341.71538	1539.81765
7181.80370	1556.68363
7290.48193	1554.20944
7784.50182	1507.73406
7424.19647	1523.27823
7790.80698	1491.67855
6962.29503	1640.00106
7092.77970	1597.51251
7093.95282	1583.96662
6869.73803	1673.81311
6862.51137	1685.39692
7040.03924	1616.57696
6900.84165	1644.81081
7111.13530	1575.74808
7130.53839	1570.02214
6915.48953	1644.36351
7292.98466	1545.38491
7167.15582	1557.13093
7805.45486	1491.23125
7824.88982	1486.55859
7147.72086	1561.80359
7327.06750	1540.26495
6879.64943	1666.52654
6882.18403	1658.75530
7058.69686	1602.63247
7056.16226	1610.40371
7027.59323	1631.63477
6898.30705	1652.58205
7037.50464	1624.34820
7096.48742	1576.19538
7133.07299	1562.25089
6993.61192	1637.77230
7772.86783	1512.04354
7424.19647	1523.27823
7458.27930	1518.15827
7784.50182	1507.73406
6896.83190	1658.30800
7054.68711	1616.12965
7083.89825	1600.44419
7307.63254	1544.93761
7073.34474	1602.18517
6915.48953	1644.36351
6978.96404	1638.21960
6976.94291	1639.55375
7839.53770	1486.11129
7341.71538	1539.81765
7307.63254	1544.93761
7292.98466	1545.38491
7167.15582	1557.13093
7790.80698	1491.67855
7824.88982	1486.55859
7327.06750	1540.26495
7181.80370	1556.68363
7805.45486	1491.23125
	
NSGA-II_2:	45
7666.53373	1491.59492
6585.01655	1670.52886
7255.75861	1502.26532
7619.69325	1501.89043
6597.22500	1632.75762
6596.44752	1668.16818
6803.68778	1554.01041
6796.63214	1579.54554
6933.00780	1528.89045
6627.68602	1618.81313
7037.04015	1526.90255
6775.33994	1580.44749
7127.10036	1525.61620
6744.87891	1594.39198
6743.26585	1608.68121
6748.24317	1593.49003
6713.38602	1610.39694
6674.53424	1612.75762
6666.53781	1616.45245
6898.92496	1534.01041
6931.55643	1531.24424
6852.07675	1540.06592
7136.29706	1523.19994
7183.14527	1517.14442
7204.30718	1513.44080
6803.68778	1554.01041
6837.77061	1548.89045
7632.45089	1496.71489
7221.67578	1507.38528
7170.37989	1518.07998
6850.53600	1547.95489
6850.62538	1542.41972
6884.70821	1537.29975
7619.69325	1501.89043
7217.22811	1512.02446
6775.33994	1580.44749
7204.30718	1513.44080
6886.15958	1534.94596
6931.55643	1531.24424
6884.70821	1537.29975
6886.15958	1534.94596
6850.62538	1542.41972
6852.07675	1540.06592
6837.77061	1548.89045
6744.87891	1594.39198
	
NSGA-II_3:	47
7839.53770	1486.11129
6813.38309	1709.29985
7458.27930	1518.15827
7770.81194	1515.75496
7424.19647	1523.27823
7341.71538	1539.81765
7181.80370	1556.68363
7290.48193	1554.20944
6832.04071	1695.35536
7790.80698	1491.67855
7784.50182	1507.73406
6856.41732	1684.77724
7037.14044	1619.97451
7092.77970	1597.51251
7093.95282	1583.96662
6884.66068	1670.00041
6877.43402	1681.58421
7012.76383	1630.55263
6897.10668	1654.94260
7096.48742	1576.19538
7111.13530	1575.74808
7130.53839	1570.02214
6894.57208	1662.71384
7292.98466	1545.38491
7006.22583	1636.47440
7147.72086	1561.80359
7167.15582	1557.13093
7824.88982	1486.55859
7307.63254	1544.93761
7805.45486	1491.23125
6913.22970	1648.76935
7058.69686	1602.63247
7133.07299	1562.25089
6915.76430	1640.99811
6959.33745	1638.63743
7327.06750	1540.26495
7056.16226	1610.40371
6930.41218	1640.55081
6913.22970	1648.76935
6911.75455	1654.49529
7054.68711	1616.12965
6991.57795	1636.92170
6973.98532	1638.19013
7083.89825	1600.44419
6866.00305	1683.94489
7040.03924	1616.57696
7073.34474	1602.18517
	
NSGA-II_4:	36
7984.08769	1465.11005
6707.19056	1636.78992
7860.32389	1479.54410
7576.27111	1489.74727
6938.18221	1554.38868
6935.85568	1586.52646
7558.71853	1496.31582
7444.97404	1518.62933
7055.84767	1546.34527
7317.08198	1521.70804
6863.80608	1594.77025
6854.66370	1613.21137
7462.52662	1512.06079
7183.73973	1543.26656
6985.03042	1548.33316
7255.44275	1536.64273
7299.71338	1527.76356
7966.53510	1471.67859
6754.03878	1630.73440
7877.87648	1472.97555
6832.50016	1620.65988
6824.85603	1628.74651
6808.32791	1629.02602
7201.29232	1536.69802
6910.65430	1588.71474
7865.11883	1478.15110
7563.51347	1494.92282
6889.00747	1592.58197
6837.29510	1619.26689
6849.86875	1614.60437
7449.76898	1517.23634
7188.53467	1541.87356
7971.33004	1470.28559
7183.92372	1542.75353
7445.15803	1518.11630
6850.05274	1614.09134
	
NSGA-II_5:	45
7794.02574	1497.69509
6733.62974	1683.27800
7213.57963	1539.59806
7535.64679	1538.19771
7618.22537	1503.62603
7566.58995	1515.31454
7759.94291	1502.81506
6942.84831	1601.96558
7053.66796	1556.46404
7165.19066	1553.54254
6762.19877	1662.04694
6745.06072	1680.91732
6968.66156	1583.29973
6912.38729	1615.91006
6863.92600	1636.25481
6909.85269	1623.68130
6940.09253	1604.53078
7584.14254	1508.74600
6764.73337	1654.27570
6792.65980	1648.10246
6834.04618	1637.97053
6795.19439	1640.33121
7178.04543	1547.07181
7019.58512	1561.58400
7052.21659	1558.81783
6912.38729	1615.91006
6909.85269	1623.68130
6971.19615	1575.52849
7571.38490	1513.92154
7005.27899	1570.40853
7212.12826	1541.95185
7179.49680	1544.71802
7017.05052	1569.35524
7018.13375	1563.93780
6863.92600	1636.25481
6733.62974	1683.27800
7212.12826	1541.95185
7213.57963	1539.59806
7178.04543	1547.07181
7179.49680	1544.71802
7053.66796	1556.46404
7052.21659	1558.81783
7019.58512	1561.58400
7018.13375	1563.93780
7017.05052	1569.35524
	
NSGA-II_6:	65
8026.80780	1474.54931
6779.76310	1679.80585
7521.45479	1495.16361
7864.65659	1495.02389
6803.16343	1650.80355
6801.99030	1676.99786
7017.46682	1568.24363
7016.68105	1592.49244
6961.01864	1608.62521
6926.39472	1629.82055
6833.62445	1636.85906
6817.81131	1650.35625
6991.47966	1594.68072
6986.22002	1606.43693
6848.27233	1636.41176
6895.07783	1632.04931
7472.72408	1500.73087
7426.06526	1504.92275
7309.61450	1519.80083
7359.78196	1517.05855
7391.98243	1510.04271
7910.21939	1488.03766
7890.51035	1492.11281
7169.96076	1547.94210
7114.58650	1548.73188
7364.57691	1515.66555
7064.40442	1556.65294
7958.36804	1484.19173
7506.80692	1495.61091
7487.37196	1500.28357
7411.41738	1505.37005
7285.90548	1522.71191
7214.88827	1535.12724
7182.71840	1542.76656
7202.13063	1540.30278
7377.33455	1510.49001
7977.80300	1479.51907
7051.54966	1563.12367
7992.45088	1479.07176
8012.15992	1474.99661
6787.34242	1677.44517
6975.66651	1608.17790
7229.53615	1534.67993
7924.86727	1487.59035
7080.50367	1553.85184
7197.33569	1541.69578
7099.93862	1549.17918
7943.72016	1484.63903
7098.48725	1551.53298
7239.06501	1533.00742
7032.11470	1567.79633
6909.72571	1631.60200
6911.74684	1630.26785
7875.86247	1492.56011
7260.88379	1525.36810
7251.82265	1527.83187
7294.96663	1520.24814
7275.53167	1524.92079
7016.68105	1592.49244
6986.22002	1606.43693
7006.12754	1594.23342
7248.97111	1530.00727
7958.36804	1484.19173
7487.37196	1500.28357
7248.12615	1530.54364
	
NSGA-II_7:	58
8345.10832	1486.34927
6614.16175	1673.91456
8292.23321	1498.19646
7537.46242	1513.38806
6617.62680	1666.27524
6618.69110	1629.40380
6788.54901	1613.15636
6708.60674	1620.49085
6998.90552	1590.13165
7009.91104	1575.35564
6831.37408	1600.08500
6899.87692	1595.99763
7058.53056	1561.21351
7011.15073	1575.19696
7045.23357	1570.07700
6688.03663	1620.63486
6648.63102	1625.19482
7537.46242	1513.38806
7111.40567	1549.36632
7172.56927	1543.47234
7276.22811	1538.02529
7242.14527	1543.14525
7138.48643	1548.59230
7338.55715	1529.84906
8345.10832	1486.34927
7372.63998	1524.72910
7503.37958	1518.50802
7077.32284	1554.48629
6920.44704	1595.85362
6997.66583	1590.29033
7433.80358	1518.83512
7502.13989	1518.66670
7240.90558	1543.30393
6806.10159	1606.58782
6793.34395	1611.76336
